application_id,prospect_id,application_date,decision_date,ao_id,branch_id,product,segment,requested_amount,monthly_income,tenor_months,application_status,processing_days
APP0009939,PR0045688,2026-04-12,2026-04-20,AO010,BR003,Kredit Konsumtif,Konsumtif,75000000,4332890,36,Approved,8
APP0009940,PR0045694,2025-08-25,2025-08-30,AO025,BR007,Kredit Produktif SME,SME,200000000,16478301,24,Approved,5
APP0009941,PR0045698,2026-02-25,2026-03-02,AO016,BR004,Kredit Mikro,Mikro,100000000,6129386,18,Approved,5
APP0009942,PR0045703,2026-06-19,2026-06-21,AO027,BR007,Kredit Mikro,Mikro,30000000,4124471,24,Approved,2
APP0009943,PR0045708,2026-02-06,2026-02-15,AO014,BR004,Kredit Mikro,Mikro,75000000,7352315,12,Approved,9
APP0009944,PR0045709,2026-05-19,2026-05-20,AO009,BR003,Kredit Payroll,Payroll,100000000,9362693,12,Approved,1
APP0009945,PR0045716,2026-05-26,2026-05-30,AO007,BR002,Kredit Konsumtif,Konsumtif,125000000,8306071,36,Rejected,4
APP0009946,PR0045721,2025-12-19,2025-12-23,AO006,BR002,Kredit Konsumtif,Konsumtif,150000000,10577764,36,Approved,4
APP0009947,PR0045725,2025-12-11,2025-12-14,AO009,BR003,Kredit Produktif SME,SME,100000000,8914081,60,Rejected,3
APP0009948,PR0045730,2025-07-03,2025-07-08,AO001,BR001,Kredit Mikro,Mikro,30000000,7345915,18,Cancelled,5
APP0009949,PR0045735,2025-12-21,2025-12-25,AO027,BR007,Kredit Produktif SME,SME,500000000,12393433,48,Approved,4
APP0009950,PR0045738,2025-11-19,2025-11-20,AO013,BR004,Kredit Produktif SME,SME,500000000,7000000,60,Approved,1
APP0009951,PR0045746,2025-12-10,2025-12-12,AO008,BR002,Kredit Payroll,Payroll,200000000,5329841,60,Approved,2
APP0009952,PR0045748,2025-10-02,2025-10-04,AO021,BR006,Kredit Konsumtif,Konsumtif,50000000,4884464,12,Approved,2
APP0009953,PR0045756,2026-03-01,2026-03-02,AO018,BR005,Kredit Konsumtif,Konsumtif,30000000,4411831,24,Approved,1
APP0009954,PR0045763,2026-05-07,2026-05-11,AO010,BR003,Kredit Produktif SME,SME,200000000,22951269,48,Approved,4
APP0009955,PR0045767,2025-12-21,2025-12-26,AO014,BR004,Kredit Mikro,Mikro,50000000,4198360,36,Approved,5
APP0009956,PR0045770,2025-10-26,2025-10-29,AO002,BR001,Kredit Mikro,Mikro,50000000,5531915,18,Rejected,3
APP0009957,PR0045772,2025-11-22,2025-11-28,AO001,BR001,Kredit Konsumtif,Konsumtif,100000000,8242477,24,Cancelled,6
APP0009958,PR0045773,2026-06-04,2026-06-08,AO007,BR002,Kredit Produktif SME,SME,750000000,18420185,24,Approved,4
APP0009959,PR0045776,2025-10-09,2025-10-11,AO023,BR006,Kredit Konsumtif,Konsumtif,75000000,10497400,24,Cancelled,2
APP0009960,PR0045781,2025-12-14,2025-12-15,AO016,BR004,Kredit Konsumtif,Konsumtif,150000000,4720855,24,Approved,1
APP0009961,PR0045806,2026-05-29,2026-05-30,AO007,BR002,Kredit Konsumtif,Konsumtif,75000000,8412837,36,Approved,1
APP0009962,PR0045814,2026-03-13,2026-03-16,AO019,BR005,Kredit Payroll,Payroll,75000000,7820998,12,Approved,3
APP0009963,PR0045827,2026-03-22,2026-03-24,AO006,BR002,Kredit Konsumtif,Konsumtif,100000000,6143863,18,Approved,2
APP0009964,PR0045835,2026-05-04,2026-05-12,AO010,BR003,Kredit Payroll,Payroll,150000000,10663871,60,Approved,8
APP0009965,PR0045842,2026-06-24,2026-06-30,AO004,BR001,Kredit Payroll,Payroll,50000000,10254276,48,Approved,6
APP0009966,PR0045844,2025-10-18,2025-10-21,AO014,BR004,Kredit Payroll,Payroll,100000000,8493368,60,Rejected,3
APP0009967,PR0045847,2025-11-10,2025-11-11,AO002,BR001,Kredit Konsumtif,Konsumtif,100000000,5588992,18,Approved,1
APP0009968,PR0045851,2026-05-06,2026-05-09,AO003,BR001,Kredit Konsumtif,Konsumtif,100000000,5749479,24,Approved,3
APP0009969,PR0045866,2025-08-11,2025-08-14,AO004,BR001,Kredit Konsumtif,Konsumtif,100000000,8158236,18,Approved,3
APP0009970,PR0045871,2025-09-22,2025-09-24,AO014,BR004,Kredit Payroll,Payroll,200000000,9824316,24,Approved,2
APP0009971,PR0045876,2025-08-22,2025-08-23,AO025,BR007,Kredit Konsumtif,Konsumtif,50000000,4327474,12,Approved,1
APP0009972,PR0045877,2026-05-09,2026-05-12,AO001,BR001,Kredit Payroll,Payroll,200000000,4500000,24,Cancelled,3
APP0009973,PR0045882,2026-04-21,2026-04-25,AO020,BR005,Kredit Produktif SME,SME,200000000,22455432,36,Approved,4
APP0009974,PR0045883,2026-05-16,2026-05-18,AO011,BR003,Kredit Konsumtif,Konsumtif,50000000,9183969,36,Approved,2
APP0009975,PR0045890,2026-04-03,2026-04-07,AO025,BR007,Kredit Produktif SME,SME,200000000,26711694,24,Approved,4
APP0009976,PR0045895,2026-06-17,2026-06-20,AO008,BR002,Kredit Mikro,Mikro,20000000,5703042,12,Approved,3
APP0009977,PR0045898,2026-04-19,2026-04-24,AO004,BR001,Kredit Produktif SME,SME,750000000,8609354,24,Cancelled,5
APP0009978,PR0045900,2026-03-29,2026-03-30,AO026,BR007,Kredit Payroll,Payroll,100000000,9679707,12,Approved,1
APP0009979,PR0045913,2026-01-25,2026-01-27,AO024,BR006,Kredit Payroll,Payroll,50000000,8161664,60,Approved,2
APP0009980,PR0045928,2026-03-01,2026-03-04,AO001,BR001,Kredit Mikro,Mikro,30000000,8229827,12,Approved,3
APP0009981,PR0045932,2026-02-19,2026-02-25,AO023,BR006,Kredit Payroll,Payroll,75000000,9640213,60,Approved,6
APP0009982,PR0045934,2026-04-19,2026-04-23,AO027,BR007,Kredit Produktif SME,SME,150000000,7000000,48,Approved,4
APP0009983,PR0045937,2026-05-11,2026-05-20,AO014,BR004,Kredit Mikro,Mikro,75000000,3799280,36,Approved,9
APP0009984,PR0045939,2026-02-18,2026-02-24,AO028,BR007,Kredit Produktif SME,SME,1000000000,27269242,36,Rejected,6
APP0009985,PR0045950,2026-03-04,2026-03-13,AO006,BR002,Kredit Konsumtif,Konsumtif,150000000,9532481,24,Rejected,9
APP0009986,PR0045951,2026-03-25,2026-03-27,AO001,BR001,Kredit Produktif SME,SME,200000000,20955039,48,Cancelled,2
APP0009987,PR0045954,2026-05-16,2026-05-20,AO020,BR005,Kredit Konsumtif,Konsumtif,30000000,7740795,18,Approved,4
APP0009988,PR0045955,2025-08-13,2025-08-14,AO003,BR001,Kredit Produktif SME,SME,200000000,36770592,12,Approved,1
APP0009989,PR0045958,2026-02-11,2026-02-12,AO013,BR004,Kredit Produktif SME,SME,500000000,7000000,48,Approved,1
APP0009990,PR0045966,2025-08-05,2025-08-07,AO011,BR003,Kredit Produktif SME,SME,500000000,24599434,48,Approved,2
APP0009991,PR0045967,2025-09-11,2025-09-12,AO004,BR001,Kredit Payroll,Payroll,200000000,6650484,48,Approved,1
APP0009992,PR0045970,2025-08-14,2025-08-20,AO016,BR004,Kredit Produktif SME,SME,500000000,10943757,12,Approved,6
APP0009993,PR0045975,2026-06-26,2026-06-28,AO006,BR002,Kredit Payroll,Payroll,200000000,8865587,24,Approved,2
APP0009994,PR0045977,2026-04-07,2026-04-10,AO001,BR001,Kredit Mikro,Mikro,20000000,3104389,24,Rejected,3
APP0009995,PR0045980,2026-01-23,2026-01-24,AO006,BR002,Kredit Konsumtif,Konsumtif,75000000,8605037,24,Approved,1
APP0009996,PR0045982,2026-04-10,2026-04-16,AO018,BR005,Kredit Mikro,Mikro,20000000,2500000,18,Approved,6
APP0009997,PR0045995,2025-09-07,2025-09-13,AO002,BR001,Kredit Konsumtif,Konsumtif,125000000,9471359,24,Approved,6
APP0009998,PR0045999,2025-12-24,2025-12-26,AO027,BR007,Kredit Konsumtif,Konsumtif,150000000,8221365,36,Approved,2
APP0009999,PR0046000,2025-11-14,2025-11-18,AO027,BR007,Kredit Payroll,Payroll,200000000,9564285,36,Approved,4
APP0010000,PR0046012,2025-12-29,2025-12-30,AO022,BR006,Kredit Mikro,Mikro,50000000,6566112,12,Approved,1
APP0010001,PR0046014,2026-03-01,2026-03-02,AO008,BR002,Kredit Produktif SME,SME,300000000,7000000,12,Cancelled,1
APP0010002,PR0046017,2025-10-12,2025-10-13,AO010,BR003,Kredit Produktif SME,SME,1000000000,27195471,12,Approved,1
APP0010003,PR0046020,2026-05-07,2026-05-11,AO013,BR004,Kredit Konsumtif,Konsumtif,150000000,8036121,24,Approved,4
APP0010004,PR0046030,2026-02-26,2026-02-27,AO008,BR002,Kredit Mikro,Mikro,75000000,6005798,24,Approved,1
APP0010005,PR0046035,2026-03-08,2026-03-09,AO007,BR002,Kredit Konsumtif,Konsumtif,50000000,5432677,24,Approved,1
APP0010006,PR0046040,2025-07-09,2025-07-14,AO001,BR001,Kredit Konsumtif,Konsumtif,30000000,5884261,24,Approved,5
APP0010007,PR0046041,2026-04-20,2026-04-21,AO020,BR005,Kredit Payroll,Payroll,50000000,13402848,24,Approved,1
APP0010008,PR0046045,2026-03-20,2026-03-24,AO021,BR006,Kredit Mikro,Mikro,100000000,6198536,12,Approved,4
APP0010009,PR0046047,2026-03-15,2026-03-25,AO017,BR005,Kredit Produktif SME,SME,750000000,8181169,36,Rejected,10
APP0010010,PR0046058,2026-05-07,2026-05-09,AO008,BR002,Kredit Payroll,Payroll,200000000,6914407,36,Approved,2
APP0010011,PR0046065,2025-11-16,2025-11-17,AO014,BR004,Kredit Payroll,Payroll,200000000,7537664,48,Approved,1
APP0010012,PR0046068,2026-02-15,2026-02-20,AO022,BR006,Kredit Mikro,Mikro,20000000,6372623,18,Cancelled,5
APP0010013,PR0046072,2026-03-04,2026-03-11,AO011,BR003,Kredit Mikro,Mikro,75000000,5448910,12,Approved,7
APP0010014,PR0046073,2026-04-22,2026-04-25,AO027,BR007,Kredit Payroll,Payroll,150000000,9424829,36,Rejected,3
APP0010015,PR0046078,2025-08-28,2025-08-30,AO028,BR007,Kredit Payroll,Payroll,75000000,9182545,12,Approved,2
APP0010016,PR0046082,2025-12-17,2025-12-20,AO019,BR005,Kredit Produktif SME,SME,100000000,19286415,48,Approved,3
APP0010017,PR0046086,2025-10-18,2025-10-26,AO003,BR001,Kredit Konsumtif,Konsumtif,150000000,9705210,36,Approved,8
APP0010018,PR0046087,2025-08-14,2025-08-20,AO005,BR002,Kredit Mikro,Mikro,30000000,6009150,24,Approved,6
APP0010019,PR0046092,2025-08-05,2025-08-09,AO009,BR003,Kredit Payroll,Payroll,75000000,6565964,12,Approved,4
APP0010020,PR0046093,2026-05-29,2026-05-30,AO003,BR001,Kredit Mikro,Mikro,50000000,8341758,18,Approved,1
APP0010021,PR0046095,2025-08-18,2025-08-20,AO006,BR002,Kredit Konsumtif,Konsumtif,150000000,6356991,24,Approved,2
APP0010022,PR0046097,2026-06-22,2026-06-24,AO015,BR004,Kredit Mikro,Mikro,100000000,4825401,18,Approved,2
APP0010023,PR0046098,2026-03-08,2026-03-10,AO016,BR004,Kredit Payroll,Payroll,200000000,5808538,12,Approved,2
APP0010024,PR0046106,2025-07-05,2025-07-06,AO021,BR006,Kredit Produktif SME,SME,200000000,18963913,48,Approved,1
APP0010025,PR0046107,2026-02-28,2026-03-02,AO004,BR001,Kredit Konsumtif,Konsumtif,75000000,7718414,18,Approved,2
APP0010026,PR0046109,2025-11-07,2025-11-09,AO027,BR007,Kredit Mikro,Mikro,20000000,4961558,18,Approved,2
APP0010027,PR0046114,2025-09-19,2025-09-22,AO024,BR006,Kredit Mikro,Mikro,20000000,5097170,12,Approved,3
APP0010028,PR0046119,2026-06-26,2026-06-29,AO007,BR002,Kredit Konsumtif,Konsumtif,50000000,6781626,24,Approved,3
APP0010029,PR0046130,2025-08-11,2025-08-16,AO010,BR003,Kredit Payroll,Payroll,200000000,6672280,48,Approved,5
APP0010030,PR0046136,2026-03-15,2026-03-17,AO019,BR005,Kredit Produktif SME,SME,150000000,22711269,36,Rejected,2
APP0010031,PR0046139,2026-06-21,2026-06-22,AO024,BR006,Kredit Konsumtif,Konsumtif,50000000,6129153,12,Rejected,1
APP0010032,PR0046140,2026-01-03,2026-01-12,AO015,BR004,Kredit Konsumtif,Konsumtif,75000000,4970538,18,Approved,9
APP0010033,PR0046142,2026-02-13,2026-02-21,AO002,BR001,Kredit Produktif SME,SME,150000000,20347085,12,Approved,8
APP0010034,PR0046143,2026-03-05,2026-03-09,AO020,BR005,Kredit Produktif SME,SME,500000000,22943914,36,Rejected,4
APP0010035,PR0046144,2026-06-18,2026-06-22,AO015,BR004,Kredit Konsumtif,Konsumtif,125000000,8296462,36,Approved,4
APP0010036,PR0046150,2025-12-03,2025-12-07,AO018,BR005,Kredit Konsumtif,Konsumtif,30000000,9118556,36,Approved,4
APP0010037,PR0046151,2025-11-09,2025-11-11,AO001,BR001,Kredit Mikro,Mikro,100000000,4761554,12,Approved,2
APP0010038,PR0046161,2025-09-29,2025-09-30,AO008,BR002,Kredit Konsumtif,Konsumtif,150000000,5886901,12,Approved,1
APP0010039,PR0046162,2025-11-15,2025-11-19,AO015,BR004,Kredit Payroll,Payroll,100000000,4592980,48,Approved,4
APP0010040,PR0046163,2026-05-06,2026-05-12,AO008,BR002,Kredit Konsumtif,Konsumtif,100000000,7345037,36,Approved,6
APP0010041,PR0046168,2026-04-18,2026-04-24,AO021,BR006,Kredit Payroll,Payroll,100000000,4500000,36,Approved,6
APP0010042,PR0046169,2025-09-19,2025-09-23,AO021,BR006,Kredit Mikro,Mikro,75000000,5978940,12,Approved,4
APP0010043,PR0046172,2026-05-07,2026-05-08,AO024,BR006,Kredit Konsumtif,Konsumtif,125000000,5653359,12,Approved,1
APP0010044,PR0046183,2026-03-17,2026-03-19,AO020,BR005,Kredit Produktif SME,SME,500000000,15486311,48,Rejected,2
APP0010045,PR0046184,2026-04-10,2026-04-12,AO003,BR001,Kredit Produktif SME,SME,150000000,25444096,12,Approved,2
APP0010046,PR0046192,2025-11-11,2025-11-15,AO021,BR006,Kredit Konsumtif,Konsumtif,150000000,8355597,24,Approved,4
APP0010047,PR0046193,2026-03-05,2026-03-10,AO015,BR004,Kredit Payroll,Payroll,50000000,10936193,48,Approved,5
APP0010048,PR0046207,2026-02-25,2026-03-02,AO009,BR003,Kredit Mikro,Mikro,100000000,5457773,36,Rejected,5
APP0010049,PR0046216,2025-10-21,2025-10-26,AO027,BR007,Kredit Konsumtif,Konsumtif,100000000,4169942,24,Rejected,5
APP0010050,PR0046219,2026-01-21,2026-01-24,AO015,BR004,Kredit Produktif SME,SME,100000000,22682961,48,Approved,3
APP0010051,PR0046222,2026-03-09,2026-03-15,AO008,BR002,Kredit Mikro,Mikro,20000000,6113020,24,Approved,6
APP0010052,PR0046223,2025-12-26,2025-12-29,AO009,BR003,Kredit Payroll,Payroll,150000000,9313200,36,Rejected,3
APP0010053,PR0046226,2025-10-12,2025-10-16,AO017,BR005,Kredit Payroll,Payroll,200000000,8740632,36,Approved,4
APP0010054,PR0046227,2026-03-23,2026-03-30,AO025,BR007,Kredit Payroll,Payroll,200000000,10297322,12,Rejected,7
APP0010055,PR0046236,2025-08-08,2025-08-10,AO027,BR007,Kredit Payroll,Payroll,50000000,12085072,60,Cancelled,2
APP0010056,PR0046242,2026-02-15,2026-02-16,AO012,BR003,Kredit Konsumtif,Konsumtif,75000000,9241735,18,Approved,1
APP0010057,PR0046255,2025-12-29,2025-12-30,AO014,BR004,Kredit Payroll,Payroll,150000000,4903439,24,Approved,1
APP0010058,PR0046257,2026-03-22,2026-03-25,AO004,BR001,Kredit Mikro,Mikro,100000000,5133363,36,Approved,3
APP0010059,PR0046263,2026-05-25,2026-05-26,AO002,BR001,Kredit Payroll,Payroll,150000000,9990534,36,Rejected,1
APP0010060,PR0046270,2026-03-28,2026-03-30,AO013,BR004,Kredit Konsumtif,Konsumtif,100000000,6302471,12,Approved,2
APP0010061,PR0046273,2026-05-21,2026-05-29,AO006,BR002,Kredit Mikro,Mikro,20000000,5332151,24,Cancelled,8
APP0010062,PR0046281,2025-12-04,2025-12-05,AO009,BR003,Kredit Produktif SME,SME,1000000000,11260872,12,Rejected,1
APP0010063,PR0046282,2025-12-26,2025-12-27,AO018,BR005,Kredit Mikro,Mikro,75000000,4655333,24,Approved,1
APP0010064,PR0046285,2025-11-03,2025-11-07,AO005,BR002,Kredit Konsumtif,Konsumtif,100000000,10833741,12,Approved,4
APP0010065,PR0046286,2025-07-26,2025-07-27,AO001,BR001,Kredit Mikro,Mikro,50000000,4177530,36,Approved,1
APP0010066,PR0046290,2025-09-18,2025-09-21,AO028,BR007,Kredit Produktif SME,SME,100000000,7000000,36,Approved,3
APP0010067,PR0046298,2025-11-18,2025-11-21,AO024,BR006,Kredit Payroll,Payroll,50000000,8280645,36,Approved,3
APP0010068,PR0046304,2025-10-03,2025-10-05,AO007,BR002,Kredit Mikro,Mikro,75000000,5074557,24,Approved,2
APP0010069,PR0046306,2025-09-14,2025-09-18,AO026,BR007,Kredit Payroll,Payroll,75000000,7128060,24,Approved,4
APP0010070,PR0046309,2026-04-29,2026-04-30,AO006,BR002,Kredit Konsumtif,Konsumtif,30000000,3500000,24,Cancelled,1
APP0010071,PR0046316,2025-10-22,2025-10-23,AO024,BR006,Kredit Produktif SME,SME,150000000,7000000,24,Approved,1
APP0010072,PR0046332,2025-11-23,2025-11-24,AO012,BR003,Kredit Mikro,Mikro,30000000,5093161,12,Approved,1
APP0010073,PR0046336,2025-07-04,2025-07-05,AO004,BR001,Kredit Konsumtif,Konsumtif,50000000,8939611,12,Approved,1
APP0010074,PR0046354,2025-11-19,2025-11-20,AO006,BR002,Kredit Mikro,Mikro,50000000,4441000,12,Approved,1
APP0010075,PR0046357,2026-01-18,2026-01-24,AO019,BR005,Kredit Payroll,Payroll,100000000,8291378,12,Approved,6
APP0010076,PR0046366,2025-12-28,2025-12-29,AO004,BR001,Kredit Produktif SME,SME,100000000,10303590,60,Approved,1
APP0010077,PR0046370,2025-12-05,2025-12-07,AO025,BR007,Kredit Payroll,Payroll,75000000,8179554,48,Approved,2
APP0010078,PR0046372,2026-05-29,2026-05-30,AO010,BR003,Kredit Produktif SME,SME,750000000,25202667,48,Approved,1
APP0010079,PR0046381,2026-03-25,2026-03-30,AO004,BR001,Kredit Mikro,Mikro,50000000,5983113,36,Approved,5
APP0010080,PR0046384,2026-04-07,2026-04-09,AO021,BR006,Kredit Payroll,Payroll,50000000,8284546,36,Approved,2
APP0010081,PR0046385,2026-05-14,2026-05-21,AO027,BR007,Kredit Payroll,Payroll,150000000,6389052,36,Rejected,7
APP0010082,PR0046386,2026-06-09,2026-06-11,AO024,BR006,Kredit Payroll,Payroll,75000000,6308838,12,Rejected,2
APP0010083,PR0046397,2025-11-05,2025-11-09,AO008,BR002,Kredit Konsumtif,Konsumtif,150000000,8185684,12,Approved,4
APP0010084,PR0046399,2025-08-18,2025-08-22,AO016,BR004,Kredit Konsumtif,Konsumtif,75000000,7135681,12,Approved,4
APP0010085,PR0046404,2026-02-11,2026-02-19,AO015,BR004,Kredit Payroll,Payroll,200000000,4970587,24,Approved,8
APP0010086,PR0046405,2026-06-04,2026-06-06,AO024,BR006,Kredit Payroll,Payroll,150000000,6476052,48,Approved,2
APP0010087,PR0046408,2026-06-20,2026-06-29,AO004,BR001,Kredit Produktif SME,SME,500000000,16061136,12,Approved,9
APP0010088,PR0046410,2025-07-06,2025-07-07,AO016,BR004,Kredit Mikro,Mikro,30000000,4680144,24,Approved,1
APP0010089,PR0046411,2025-10-23,2025-10-24,AO008,BR002,Kredit Mikro,Mikro,100000000,3905650,24,Approved,1
APP0010090,PR0046426,2025-11-03,2025-11-07,AO019,BR005,Kredit Mikro,Mikro,30000000,7154384,12,Approved,4
APP0010091,PR0046428,2026-05-27,2026-05-28,AO019,BR005,Kredit Payroll,Payroll,75000000,9913426,48,Approved,1
APP0010092,PR0046431,2025-11-24,2025-11-26,AO016,BR004,Kredit Payroll,Payroll,150000000,10507026,48,Rejected,2
APP0010093,PR0046438,2026-01-14,2026-01-16,AO010,BR003,Kredit Produktif SME,SME,1000000000,17104426,60,Approved,2
APP0010094,PR0046439,2025-10-29,2025-10-30,AO022,BR006,Kredit Produktif SME,SME,100000000,23132370,12,Approved,1
APP0010095,PR0046441,2025-08-06,2025-08-09,AO004,BR001,Kredit Mikro,Mikro,100000000,4634807,36,Approved,3
APP0010096,PR0046445,2026-03-06,2026-03-07,AO003,BR001,Kredit Mikro,Mikro,75000000,9179235,24,Approved,1
APP0010097,PR0046448,2026-03-23,2026-03-25,AO001,BR001,Kredit Mikro,Mikro,30000000,6893258,24,Approved,2
APP0010098,PR0046450,2026-01-22,2026-01-26,AO025,BR007,Kredit Payroll,Payroll,150000000,5418162,60,Approved,4
APP0010099,PR0046454,2025-11-14,2025-11-18,AO008,BR002,Kredit Produktif SME,SME,300000000,17365490,24,Approved,4
APP0010100,PR0046455,2025-10-16,2025-10-24,AO011,BR003,Kredit Payroll,Payroll,75000000,6205379,48,Approved,8
APP0010101,PR0046463,2026-01-15,2026-01-16,AO005,BR002,Kredit Payroll,Payroll,75000000,9474755,60,Rejected,1
APP0010102,PR0046464,2026-06-10,2026-06-12,AO024,BR006,Kredit Konsumtif,Konsumtif,125000000,7117620,18,Approved,2
APP0010103,PR0046468,2026-02-12,2026-02-16,AO024,BR006,Kredit Mikro,Mikro,100000000,4662559,18,Approved,4
APP0010104,PR0046471,2026-05-11,2026-05-14,AO006,BR002,Kredit Payroll,Payroll,75000000,10652164,24,Approved,3
APP0010105,PR0046476,2025-09-11,2025-09-13,AO014,BR004,Kredit Mikro,Mikro,50000000,9308319,24,Cancelled,2
APP0010106,PR0046479,2025-09-12,2025-09-15,AO027,BR007,Kredit Produktif SME,SME,100000000,15151766,12,Approved,3
APP0010107,PR0046491,2026-06-11,2026-06-13,AO001,BR001,Kredit Payroll,Payroll,200000000,10357965,12,Approved,2
APP0010108,PR0046492,2026-02-04,2026-02-06,AO022,BR006,Kredit Payroll,Payroll,75000000,7478054,48,Approved,2
APP0010109,PR0046494,2026-02-20,2026-02-22,AO026,BR007,Kredit Mikro,Mikro,20000000,3837797,18,Approved,2
APP0010110,PR0046496,2026-02-26,2026-02-27,AO002,BR001,Kredit Konsumtif,Konsumtif,100000000,6483589,24,Approved,1
APP0010111,PR0046502,2025-11-05,2025-11-08,AO003,BR001,Kredit Produktif SME,SME,150000000,25662207,60,Approved,3
APP0010112,PR0046507,2025-10-18,2025-10-22,AO007,BR002,Kredit Konsumtif,Konsumtif,75000000,5853388,24,Approved,4
APP0010113,PR0046516,2026-03-23,2026-03-30,AO013,BR004,Kredit Produktif SME,SME,500000000,18680364,48,Cancelled,7
APP0010114,PR0046523,2025-08-12,2025-08-16,AO025,BR007,Kredit Mikro,Mikro,30000000,3255609,18,Approved,4
APP0010115,PR0046528,2025-09-18,2025-09-19,AO012,BR003,Kredit Konsumtif,Konsumtif,75000000,9771730,12,Approved,1
APP0010116,PR0046531,2026-01-29,2026-01-30,AO024,BR006,Kredit Konsumtif,Konsumtif,100000000,5647140,24,Rejected,1
APP0010117,PR0046543,2025-10-01,2025-10-02,AO019,BR005,Kredit Produktif SME,SME,300000000,9494957,60,Approved,1
APP0010118,PR0046560,2026-02-27,2026-02-28,AO001,BR001,Kredit Payroll,Payroll,100000000,9246999,24,Approved,1
APP0010119,PR0046561,2026-05-16,2026-05-21,AO010,BR003,Kredit Payroll,Payroll,50000000,10559477,36,Approved,5
APP0010120,PR0046562,2025-11-05,2025-11-06,AO002,BR001,Kredit Konsumtif,Konsumtif,150000000,7684991,24,Approved,1
APP0010121,PR0046565,2026-02-17,2026-02-23,AO002,BR001,Kredit Produktif SME,SME,150000000,29987511,60,Rejected,6
APP0010122,PR0046566,2026-02-25,2026-02-27,AO013,BR004,Kredit Produktif SME,SME,300000000,8519849,48,Cancelled,2
APP0010123,PR0046567,2025-10-26,2025-10-30,AO022,BR006,Kredit Konsumtif,Konsumtif,125000000,8058966,12,Cancelled,4
APP0010124,PR0046571,2025-07-20,2025-07-21,AO004,BR001,Kredit Konsumtif,Konsumtif,150000000,5951360,12,Approved,1
APP0010125,PR0046574,2026-03-26,2026-03-30,AO023,BR006,Kredit Payroll,Payroll,150000000,9958198,24,Approved,4
APP0010126,PR0046576,2025-12-25,2025-12-26,AO004,BR001,Kredit Payroll,Payroll,150000000,8935102,12,Approved,1
APP0010127,PR0046577,2025-09-21,2025-09-24,AO027,BR007,Kredit Mikro,Mikro,50000000,6690434,24,Approved,3
APP0010128,PR0046578,2025-11-13,2025-11-21,AO021,BR006,Kredit Payroll,Payroll,200000000,6925020,48,Approved,8
APP0010129,PR0046582,2026-06-07,2026-06-10,AO003,BR001,Kredit Konsumtif,Konsumtif,30000000,5061813,18,Approved,3
APP0010130,PR0046583,2025-07-10,2025-07-11,AO018,BR005,Kredit Produktif SME,SME,100000000,7000000,36,Cancelled,1
APP0010131,PR0046594,2026-01-29,2026-01-30,AO025,BR007,Kredit Payroll,Payroll,75000000,7269405,24,Rejected,1
APP0010132,PR0046595,2026-04-27,2026-04-29,AO008,BR002,Kredit Konsumtif,Konsumtif,150000000,6003908,36,Approved,2
APP0010133,PR0046600,2026-06-18,2026-06-24,AO027,BR007,Kredit Produktif SME,SME,500000000,16454294,60,Approved,6
APP0010134,PR0046601,2026-02-16,2026-02-17,AO020,BR005,Kredit Konsumtif,Konsumtif,150000000,6012013,24,Approved,1
APP0010135,PR0046603,2026-01-12,2026-01-14,AO014,BR004,Kredit Produktif SME,SME,1000000000,14362881,48,Approved,2
APP0010136,PR0046607,2025-10-12,2025-10-14,AO011,BR003,Kredit Mikro,Mikro,75000000,4995804,18,Approved,2
APP0010137,PR0046608,2026-05-13,2026-05-17,AO001,BR001,Kredit Payroll,Payroll,75000000,8134587,12,Approved,4
APP0010138,PR0046611,2026-01-27,2026-01-29,AO023,BR006,Kredit Konsumtif,Konsumtif,125000000,4209401,36,Approved,2
APP0010139,PR0046613,2025-07-18,2025-07-24,AO025,BR007,Kredit Mikro,Mikro,20000000,5142179,24,Rejected,6
APP0010140,PR0046620,2026-06-21,2026-06-23,AO025,BR007,Kredit Konsumtif,Konsumtif,150000000,8411253,24,Approved,2
APP0010141,PR0046623,2025-12-14,2025-12-15,AO003,BR001,Kredit Produktif SME,SME,100000000,23642427,12,Approved,1
APP0010142,PR0046629,2026-05-16,2026-05-20,AO002,BR001,Kredit Konsumtif,Konsumtif,30000000,7072190,36,Approved,4
APP0010143,PR0046641,2026-06-21,2026-06-25,AO008,BR002,Kredit Mikro,Mikro,50000000,4866958,36,Approved,4
APP0010144,PR0046652,2025-12-22,2025-12-26,AO006,BR002,Kredit Payroll,Payroll,75000000,7065315,12,Rejected,4
APP0010145,PR0046659,2026-05-12,2026-05-13,AO022,BR006,Kredit Konsumtif,Konsumtif,75000000,3500000,36,Rejected,1
APP0010146,PR0046663,2026-01-27,2026-01-30,AO009,BR003,Kredit Produktif SME,SME,150000000,17135450,36,Approved,3
APP0010147,PR0046671,2025-12-24,2025-12-25,AO006,BR002,Kredit Payroll,Payroll,200000000,7609055,48,Approved,1
APP0010148,PR0046673,2026-01-09,2026-01-12,AO023,BR006,Kredit Konsumtif,Konsumtif,150000000,5618224,12,Rejected,3
APP0010149,PR0046681,2025-08-27,2025-08-28,AO021,BR006,Kredit Konsumtif,Konsumtif,30000000,4837007,36,Approved,1
APP0010150,PR0046682,2025-11-27,2025-11-30,AO011,BR003,Kredit Payroll,Payroll,100000000,10976036,36,Approved,3
